,Pd_4dxy
-22.4478,0.0
-22.4378,0.0
-22.4278,0.0
-22.4178,0.0
-22.407799999999998,0.0
-22.3978,0.0
-22.3878,0.0
-22.3778,0.0
-22.3678,0.0
-22.3578,0.0
-22.3478,0.0
-22.3378,0.0
-22.3278,0.0
-22.3178,0.0
-22.3078,0.0
-22.2978,0.0
-22.2878,0.0
-22.2778,0.0
-22.2678,0.0
-22.2578,0.0
-22.2478,0.0
-22.2378,0.0
-22.2278,0.0
-22.2178,0.0
-22.2078,0.0
-22.1978,0.0
-22.1878,0.0
-22.1778,0.0
-22.1678,0.0
-22.157799999999998,0.0
-22.1478,0.0
-22.1378,0.0
-22.1278,0.0
-22.1178,0.0
-22.1078,0.0
-22.0978,0.0
-22.0878,0.0
-22.0778,0.0
-22.0678,0.0
-22.0578,0.0
-22.0478,0.0
-22.0378,0.0
-22.0278,0.0
-22.0178,0.0
-22.0078,0.0
-21.9978,0.0
-21.9878,0.0
-21.9778,0.0
-21.9678,0.0
-21.9578,0.0
-21.9478,0.0
-21.9378,0.0
-21.9278,0.0
-21.9178,0.0
-21.907799999999998,0.0
-21.8978,0.0
-21.8878,0.0
-21.8778,0.0
-21.8678,0.0
-21.8578,0.0
-21.8478,0.0
-21.8378,0.0
-21.8278,0.0
-21.8178,0.0
-21.8078,0.0
-21.7978,0.0
-21.7878,0.0
-21.7778,0.0
-21.7678,0.0
-21.7578,0.0
-21.7478,0.0
-21.7378,0.0
-21.7278,0.0
-21.7178,0.0
-21.7078,0.0
-21.6978,0.0
-21.6878,0.0
-21.6778,0.0
-21.6678,0.0
-21.657799999999998,0.0
-21.6478,0.0
-21.6378,0.0
-21.6278,0.0
-21.6178,0.0
-21.6078,0.0
-21.5978,0.0
-21.5878,0.0
-21.5778,0.0
-21.5678,0.0
-21.5578,0.0
-21.5478,0.0
-21.5378,0.0
-21.5278,0.0
-21.5178,0.0
-21.5078,0.0
-21.4978,0.0
-21.4878,0.0
-21.4778,0.0
-21.4678,0.0
-21.4578,0.0
-21.4478,0.0
-21.4378,0.0
-21.4278,0.0
-21.4178,0.0
-21.407799999999998,0.0
-21.3978,0.0
-21.3878,0.0
-21.3778,0.0
-21.3678,0.0
-21.3578,0.0
-21.3478,0.0
-21.3378,0.0
-21.3278,0.0
-21.3178,0.0
-21.3078,0.0
-21.2978,0.0
-21.2878,0.0
-21.2778,0.0
-21.2678,0.0
-21.2578,0.0
-21.2478,0.0
-21.2378,0.0
-21.2278,0.0
-21.2178,0.0
-21.2078,0.0
-21.1978,0.0
-21.1878,0.0
-21.1778,0.0
-21.1678,0.0
-21.157799999999998,0.0
-21.1478,0.0
-21.1378,0.0
-21.1278,0.0
-21.1178,0.0
-21.1078,0.0
-21.0978,0.0
-21.0878,0.0
-21.0778,0.0
-21.0678,0.0
-21.0578,0.0
-21.0478,0.0
-21.0378,0.0
-21.0278,0.0
-21.0178,0.0
-21.0078,0.0
-20.9978,0.0
-20.9878,0.0
-20.9778,0.0
-20.9678,0.0
-20.9578,0.0
-20.9478,0.0
-20.9378,0.0
-20.9278,0.0
-20.9178,0.0
-20.907799999999998,0.0
-20.8978,0.0
-20.8878,0.0
-20.8778,0.0
-20.8678,0.0
-20.8578,0.0
-20.8478,0.0
-20.8378,0.0
-20.8278,0.0
-20.8178,0.0
-20.8078,0.0
-20.7978,0.0
-20.7878,0.0
-20.7778,0.0
-20.7678,0.0
-20.7578,0.0
-20.7478,0.0
-20.7378,0.0
-20.7278,0.0
-20.7178,0.0
-20.7078,0.0
-20.6978,0.0
-20.6878,0.0
-20.6778,0.0
-20.6678,0.0
-20.657799999999998,0.0
-20.6478,0.0
-20.6378,0.0
-20.6278,0.0
-20.6178,0.0
-20.6078,0.0
-20.5978,0.0
-20.5878,0.0
-20.5778,0.0
-20.5678,0.0
-20.5578,0.0
-20.5478,0.0
-20.5378,0.0
-20.5278,0.0
-20.5178,0.0
-20.5078,0.0
-20.4978,0.0
-20.4878,0.0
-20.4778,0.0
-20.4678,0.0
-20.4578,0.0
-20.4478,0.0
-20.4378,0.0
-20.4278,0.0
-20.4178,0.0
-20.407799999999998,0.0
-20.3978,0.0
-20.3878,0.0
-20.3778,0.0
-20.3678,0.0
-20.3578,0.0
-20.3478,0.0
-20.3378,0.0
-20.3278,0.0
-20.3178,0.0
-20.3078,0.0
-20.2978,0.0
-20.2878,0.0
-20.2778,0.0
-20.2678,0.0
-20.2578,0.0
-20.2478,0.0
-20.2378,0.0
-20.2278,0.0
-20.2178,0.0
-20.2078,0.0
-20.1978,0.0
-20.1878,0.0
-20.1778,0.0
-20.1678,0.0
-20.157799999999998,0.0
-20.1478,0.0
-20.1378,0.0
-20.1278,0.0
-20.1178,0.0
-20.1078,0.0
-20.0978,0.0
-20.0878,0.0
-20.0778,0.0
-20.0678,0.0
-20.0578,0.0
-20.0478,0.0
-20.0378,0.0
-20.0278,0.0
-20.0178,0.0
-20.0078,0.0
-19.9978,0.0
-19.9878,0.0
-19.9778,0.0
-19.9678,0.0
-19.9578,0.0
-19.9478,0.0
-19.9378,0.0
-19.9278,0.0
-19.9178,0.0
-19.907799999999998,0.0
-19.8978,0.0
-19.8878,0.0
-19.8778,0.0
-19.8678,0.0
-19.8578,0.0
-19.8478,0.0
-19.8378,0.0
-19.8278,0.0
-19.8178,0.0
-19.8078,0.0
-19.7978,0.0
-19.7878,0.0
-19.7778,0.0
-19.7678,0.0
-19.7578,0.0
-19.7478,0.0
-19.7378,0.0
-19.7278,0.0
-19.7178,0.0
-19.7078,0.0
-19.6978,0.0
-19.6878,0.0
-19.6778,0.0
-19.6678,0.0
-19.657799999999998,0.0
-19.6478,0.0
-19.6378,0.0
-19.6278,0.0
-19.6178,0.0
-19.6078,0.0
-19.5978,0.0
-19.5878,0.0
-19.5778,0.0
-19.5678,0.0
-19.5578,0.0
-19.5478,0.0
-19.5378,0.0
-19.5278,0.0
-19.5178,0.0
-19.5078,0.0
-19.4978,0.0
-19.4878,0.0
-19.4778,0.0
-19.4678,0.0
-19.4578,0.0
-19.4478,0.0
-19.4378,0.0
-19.4278,0.0
-19.4178,0.0
-19.407799999999998,0.0
-19.3978,0.0
-19.3878,0.0
-19.3778,0.0
-19.3678,0.0
-19.3578,0.0
-19.3478,0.0
-19.3378,0.0
-19.3278,0.0
-19.3178,0.0
-19.3078,0.0
-19.2978,0.0
-19.2878,0.0
-19.2778,0.0
-19.2678,0.0
-19.2578,0.0
-19.2478,0.0
-19.2378,0.0
-19.2278,0.0
-19.2178,0.0
-19.2078,0.0
-19.1978,0.0
-19.1878,0.0
-19.1778,0.0
-19.1678,0.0
-19.157799999999998,0.0
-19.1478,0.0
-19.1378,0.0
-19.1278,0.0
-19.1178,0.0
-19.1078,0.0
-19.0978,0.0
-19.0878,0.0
-19.0778,0.0
-19.0678,0.0
-19.0578,0.0
-19.0478,0.0
-19.0378,0.0
-19.0278,0.0
-19.0178,0.0
-19.0078,0.0
-18.9978,0.0
-18.9878,0.0
-18.9778,0.0
-18.9678,0.0
-18.9578,0.0
-18.9478,0.0
-18.9378,0.0
-18.9278,0.0
-18.9178,0.0
-18.907799999999998,0.0
-18.8978,0.0
-18.8878,0.0
-18.8778,0.0
-18.8678,0.0
-18.8578,0.0
-18.8478,0.0
-18.8378,0.0
-18.8278,0.0
-18.8178,0.0
-18.8078,0.0
-18.7978,0.0
-18.7878,0.0
-18.7778,0.0
-18.7678,0.0
-18.7578,0.0
-18.7478,0.0
-18.7378,0.0
-18.7278,0.0
-18.7178,0.0
-18.7078,0.0
-18.6978,0.0
-18.6878,0.0
-18.6778,0.0
-18.6678,0.0
-18.657799999999998,0.0
-18.6478,0.0
-18.6378,0.0
-18.6278,0.0
-18.6178,0.0
-18.6078,0.0
-18.5978,0.0
-18.5878,0.0
-18.5778,0.0
-18.5678,0.0
-18.5578,0.0
-18.5478,0.0
-18.5378,0.0
-18.5278,0.0
-18.5178,0.0
-18.5078,0.0
-18.4978,0.0
-18.4878,0.0
-18.4778,0.0
-18.4678,0.0
-18.4578,0.0
-18.4478,0.0
-18.4378,0.0
-18.4278,0.0
-18.4178,0.0
-18.407799999999998,0.0
-18.3978,0.0
-18.3878,0.0
-18.3778,0.0
-18.3678,0.0
-18.3578,0.0
-18.3478,0.0
-18.3378,0.0
-18.3278,0.0
-18.3178,0.0
-18.3078,0.0
-18.2978,0.0
-18.2878,0.0
-18.2778,0.0
-18.2678,0.0
-18.2578,0.0
-18.2478,0.0
-18.2378,0.0
-18.2278,0.0
-18.2178,0.0
-18.2078,0.0
-18.1978,0.0
-18.1878,0.0
-18.1778,0.0
-18.1678,0.0
-18.157799999999998,0.0
-18.1478,0.0
-18.1378,0.0
-18.1278,0.0
-18.1178,0.0
-18.1078,0.0
-18.0978,0.0
-18.0878,0.0
-18.0778,0.0
-18.0678,0.0
-18.0578,0.0
-18.0478,0.0
-18.0378,0.0
-18.0278,0.0
-18.0178,0.0
-18.0078,0.0
-17.9978,0.0
-17.9878,0.0
-17.9778,0.0
-17.9678,0.0
-17.9578,0.0
-17.9478,0.0
-17.9378,0.0
-17.9278,0.0
-17.9178,0.0
-17.907799999999998,0.0
-17.8978,0.0
-17.8878,0.0
-17.8778,0.0
-17.8678,0.0
-17.8578,0.0
-17.8478,0.0
-17.8378,0.0
-17.8278,0.0
-17.8178,0.0
-17.8078,0.0
-17.7978,0.0
-17.7878,0.0
-17.7778,0.0
-17.7678,0.0
-17.7578,0.0
-17.7478,0.0
-17.7378,0.0
-17.7278,0.0
-17.7178,0.0
-17.7078,0.0
-17.6978,0.0
-17.6878,0.0
-17.6778,0.0
-17.6678,0.0
-17.657799999999998,0.0
-17.6478,0.0
-17.6378,0.0
-17.6278,0.0
-17.6178,0.0
-17.6078,0.0
-17.5978,0.0
-17.5878,0.0
-17.5778,0.0
-17.5678,0.0
-17.5578,0.0
-17.5478,0.0
-17.5378,0.0
-17.5278,0.0
-17.5178,0.0
-17.5078,0.0
-17.4978,0.0
-17.4878,0.0
-17.4778,0.0
-17.4678,0.0
-17.4578,0.0
-17.4478,0.0
-17.4378,0.0
-17.4278,0.0
-17.4178,0.0
-17.407799999999998,0.0
-17.3978,0.0
-17.3878,0.0
-17.3778,0.0
-17.3678,0.0
-17.3578,0.0
-17.3478,0.0
-17.3378,0.0
-17.3278,0.0
-17.3178,0.0
-17.3078,0.0
-17.2978,0.0
-17.2878,0.0
-17.2778,0.0
-17.2678,0.0
-17.2578,0.0
-17.2478,0.0
-17.2378,0.0
-17.2278,0.0
-17.2178,0.0
-17.2078,0.0
-17.1978,0.0
-17.1878,0.0
-17.1778,0.0
-17.1678,0.0
-17.157799999999998,0.0
-17.1478,0.0
-17.1378,0.0
-17.1278,0.0
-17.1178,0.0
-17.1078,0.0
-17.0978,0.0
-17.0878,0.0
-17.0778,0.0
-17.0678,0.0
-17.0578,0.0
-17.0478,0.0
-17.0378,0.0
-17.0278,0.0
-17.0178,0.0
-17.0078,0.0
-16.9978,0.0
-16.9878,0.0
-16.9778,0.0
-16.9678,0.0
-16.9578,0.0
-16.9478,0.0
-16.9378,0.0
-16.9278,0.0
-16.9178,0.0
-16.907799999999998,0.0
-16.8978,0.0
-16.8878,0.0
-16.8778,0.0
-16.8678,0.0
-16.8578,0.0
-16.8478,0.0
-16.8378,0.0
-16.8278,0.0
-16.8178,0.0
-16.8078,0.0
-16.7978,0.0
-16.7878,0.0
-16.7778,0.0
-16.7678,0.0
-16.7578,0.0
-16.7478,0.0
-16.7378,0.0
-16.7278,0.0
-16.7178,0.0
-16.7078,0.0
-16.6978,0.0
-16.6878,0.0
-16.6778,0.0
-16.6678,0.0
-16.657799999999998,0.0
-16.6478,0.0
-16.6378,0.0
-16.6278,0.0
-16.6178,0.0
-16.6078,0.0
-16.5978,0.0
-16.5878,0.0
-16.5778,0.0
-16.5678,0.0
-16.5578,0.0
-16.5478,0.0
-16.5378,0.0
-16.5278,0.0
-16.5178,0.0
-16.5078,0.0
-16.4978,0.0
-16.4878,0.0
-16.4778,0.0
-16.4678,0.0
-16.4578,0.0
-16.4478,0.0
-16.4378,0.0
-16.4278,0.0
-16.4178,0.0
-16.407799999999998,0.0
-16.3978,0.0
-16.3878,0.0
-16.3778,0.0
-16.3678,0.0
-16.3578,0.0
-16.3478,0.0
-16.3378,0.0
-16.3278,0.0
-16.3178,0.0
-16.3078,0.0
-16.2978,0.0
-16.2878,0.0
-16.2778,0.0
-16.2678,0.0
-16.2578,0.0
-16.2478,0.0
-16.2378,0.0
-16.2278,0.0
-16.2178,0.0
-16.2078,1.27e-29
-16.1978,2.68e-29
-16.1878,5.59e-29
-16.1778,1.15e-28
-16.1678,2.35e-28
-16.157799999999998,4.74e-28
-16.1478,9.47e-28
-16.1378,1.87e-27
-16.1278,3.65e-27
-16.1178,7.06e-27
-16.1078,1.35e-26
-16.0978,2.55e-26
-16.0878,4.78e-26
-16.0778,8.91e-26
-16.0678,1.63e-25
-16.0578,2.96e-25
-16.0478,5.31e-25
-16.0378,9.43e-25
-16.0278,1.66e-24
-16.0178,2.88e-24
-16.0078,4.95e-24
-15.997800000000002,8.43e-24
-15.9878,1.42e-23
-15.977799999999998,2.37e-23
-15.9678,1.03e-19
-15.957799999999999,2.16e-19
-15.9478,4.49e-19
-15.9378,9.21e-19
-15.927800000000001,1.87e-18
-15.9178,3.76e-18
-15.907799999999998,7.46e-18
-15.8978,1.47e-17
-15.887799999999999,2.85e-17
-15.8778,5.49e-17
-15.867799999999999,1.04e-16
-15.857800000000001,1.97e-16
-15.8478,3.68e-16
-15.837800000000001,6.78e-16
-15.8278,1.24e-15
-15.817799999999998,2.23e-15
-15.8078,3.98e-15
-15.797799999999999,7.03e-15
-15.7878,1.23e-14
-15.7778,2.12e-14
-15.767800000000001,3.63e-14
-15.7578,6.14e-14
-15.747800000000002,1.03e-13
-15.7378,1.7e-13
-15.727799999999998,2.79e-13
-15.7178,4.53e-13
-15.707799999999999,7.27e-13
-15.6978,1.15e-12
-15.6878,1.81e-12
-15.677800000000001,2.82e-12
-15.6678,4.34e-12
-15.657799999999998,6.62e-12
-15.6478,9.98e-12
-15.637799999999999,1.49e-11
-15.6278,2.2e-11
-15.617799999999999,3.22e-11
-15.607800000000001,4.67e-11
-15.5978,6.69e-11
-15.587800000000001,9.51e-11
-15.5778,1.34e-10
-15.567799999999998,1.86e-10
-15.5578,2.57e-10
-15.547799999999999,3.52e-10
-15.5378,4.77e-10
-15.5278,6.41e-10
-15.517800000000001,8.55e-10
-15.5078,1.13e-09
-15.497800000000002,1.48e-09
-15.4878,1.92e-09
-15.477799999999998,2.48e-09
-15.4678,3.17e-09
-15.457799999999999,4.02e-09
-15.4478,5.07e-09
-15.4378,6.35e-09
-15.427800000000001,7.89e-09
-15.4178,9.73e-09
-15.407799999999998,1.19e-08
-15.3978,1.45e-08
-15.387799999999999,1.76e-08
-15.3778,2.11e-08
-15.367799999999999,2.52e-08
-15.357800000000001,2.99e-08
-15.3478,3.53e-08
-15.337800000000001,4.14e-08
-15.3278,4.82e-08
-15.317799999999998,5.57e-08
-15.3078,6.4e-08
-15.297799999999999,7.31e-08
-15.2878,8.29e-08
-15.2778,9.34e-08
-15.267800000000001,1.05e-07
-15.2578,1.16e-07
-15.247800000000002,1.29e-07
-15.2378,1.41e-07
-15.227799999999998,1.54e-07
-15.2178,1.67e-07
-15.207799999999999,1.8e-07
-15.1978,1.93e-07
-15.1878,2.06e-07
-15.177800000000001,2.18e-07
-15.1678,2.29e-07
-15.157799999999998,2.4e-07
-15.1478,2.5e-07
-15.137799999999999,2.59e-07
-15.1278,2.67e-07
-15.117799999999999,2.73e-07
-15.107800000000001,2.79e-07
-15.0978,2.83e-07
-15.087800000000001,2.85e-07
-15.0778,2.87e-07
-15.067799999999998,2.87e-07
-15.0578,2.86e-07
-15.047799999999999,2.85e-07
-15.0378,2.83e-07
-15.0278,2.81e-07
-15.017800000000001,2.79e-07
-15.0078,2.78e-07
-14.997800000000002,2.79e-07
-14.9878,2.82e-07
-14.977799999999998,2.88e-07
-14.9678,2.97e-07
-14.957799999999999,3.11e-07
-14.9478,3.3e-07
-14.9378,3.56e-07
-14.927800000000001,3.89e-07
-14.9178,4.3e-07
-14.907799999999998,4.79e-07
-14.8978,5.38e-07
-14.887799999999999,6.07e-07
-14.8778,6.85e-07
-14.867799999999999,7.75e-07
-14.857800000000001,8.75e-07
-14.8478,9.85e-07
-14.837800000000001,1.11e-06
-14.8278,1.24e-06
-14.817799999999998,1.38e-06
-14.8078,1.53e-06
-14.797799999999999,1.68e-06
-14.7878,1.85e-06
-14.7778,2.02e-06
-14.767800000000001,2.19e-06
-14.7578,2.37e-06
-14.747800000000002,2.55e-06
-14.7378,2.74e-06
-14.727799999999998,2.92e-06
-14.7178,3.1e-06
-14.707799999999999,3.29e-06
-14.6978,3.47e-06
-14.6878,3.64e-06
-14.677800000000001,3.82e-06
-14.6678,3.98e-06
-14.657799999999998,4.15e-06
-14.6478,4.31e-06
-14.637799999999999,4.46e-06
-14.6278,4.62e-06
-14.617799999999999,4.77e-06
-14.607800000000001,4.92e-06
-14.5978,5.07e-06
-14.587800000000001,5.22e-06
-14.5778,5.38e-06
-14.567799999999998,5.54e-06
-14.5578,5.71e-06
-14.547799999999999,5.89e-06
-14.5378,6.08e-06
-14.5278,6.28e-06
-14.517800000000001,6.48e-06
-14.5078,6.69e-06
-14.497800000000002,6.9e-06
-14.4878,7.1e-06
-14.477799999999998,7.3e-06
-14.4678,7.48e-06
-14.457799999999999,7.64e-06
-14.4478,7.76e-06
-14.4378,7.85e-06
-14.427800000000001,7.9e-06
-14.4178,7.9e-06
-14.407799999999998,7.84e-06
-14.3978,7.74e-06
-14.387799999999999,7.58e-06
-14.3778,7.37e-06
-14.367799999999999,7.11e-06
-14.357800000000001,6.81e-06
-14.3478,6.48e-06
-14.337800000000001,6.12e-06
-14.3278,5.75e-06
-14.317799999999998,5.38e-06
-14.3078,5.01e-06
-14.297799999999999,4.65e-06
-14.2878,4.33e-06
-14.2778,4.03e-06
-14.267800000000001,3.78e-06
-14.2578,3.58e-06
-14.247800000000002,3.44e-06
-14.2378,3.35e-06
-14.227799999999998,3.33e-06
-14.2178,3.38e-06
-14.207799999999999,3.5e-06
-14.1978,3.69e-06
-14.1878,3.96e-06
-14.177800000000001,4.31e-06
-14.1678,4.75e-06
-14.157799999999998,5.27e-06
-14.1478,5.88e-06
-14.137799999999999,6.6e-06
-14.1278,7.41e-06
-14.117799999999999,8.34e-06
-14.107800000000001,9.37e-06
-14.0978,1.05e-05
-14.087800000000001,1.18e-05
-14.0778,1.32e-05
-14.067799999999998,1.47e-05
-14.0578,1.63e-05
-14.047799999999999,1.8e-05
-14.0378,1.99e-05
-14.0278,2.18e-05
-14.017800000000001,2.37e-05
-14.0078,2.58e-05
-13.997800000000002,2.78e-05
-13.9878,2.98e-05
-13.977799999999998,3.18e-05
-13.9678,3.37e-05
-13.957799999999999,3.55e-05
-13.9478,3.72e-05
-13.9378,3.87e-05
-13.927800000000001,4.01e-05
-13.9178,4.13e-05
-13.907799999999998,4.24e-05
-13.8978,4.32e-05
-13.887799999999999,4.4e-05
-13.8778,4.46e-05
-13.867799999999999,4.52e-05
-13.857800000000001,4.56e-05
-13.8478,4.6e-05
-13.837800000000001,4.65e-05
-13.8278,4.69e-05
-13.817799999999998,4.75e-05
-13.8078,4.81e-05
-13.797799999999999,4.88e-05
-13.7878,4.97e-05
-13.7778,5.06e-05
-13.767800000000001,5.17e-05
-13.7578,5.29e-05
-13.747800000000002,5.42e-05
-13.7378,5.55e-05
-13.727799999999998,5.69e-05
-13.7178,5.83e-05
-13.707799999999999,5.96e-05
-13.6978,6.09e-05
-13.6878,6.22e-05
-13.677800000000001,6.35e-05
-13.6678,6.46e-05
-13.657799999999998,6.58e-05
-13.6478,6.69e-05
-13.637799999999999,6.8e-05
-13.6278,6.92e-05
-13.617799999999999,7.05e-05
-13.607800000000001,7.2e-05
-13.5978,7.37e-05
-13.587800000000001,7.58e-05
-13.5778,7.82e-05
-13.567799999999998,8.1e-05
-13.5578,8.44e-05
-13.547799999999999,8.84e-05
-13.5378,9.3e-05
-13.5278,9.84e-05
-13.517800000000001,0.000104
-13.5078,0.000111
-13.497800000000002,0.000119
-13.4878,0.000127
-13.477799999999998,0.000137
-13.4678,0.000146
-13.457799999999999,0.000157
-13.4478,0.000168
-13.4378,0.000179
-13.427800000000001,0.00019
-13.4178,0.000202
-13.407799999999998,0.000213
-13.3978,0.000225
-13.387799999999999,0.000235
-13.3778,0.000246
-13.367799999999999,0.000255
-13.357800000000001,0.000264
-13.3478,0.000271
-13.337800000000001,0.000278
-13.3278,0.000283
-13.317799999999998,0.000288
-13.3078,0.000291
-13.297799999999999,0.000293
-13.2878,0.000293
-13.2778,0.000293
-13.267800000000001,0.000291
-13.2578,0.000289
-13.247800000000002,0.000285
-13.2378,0.00028
-13.227799999999998,0.000275
-13.2178,0.000269
-13.207799999999999,0.000262
-13.1978,0.000254
-13.1878,0.000245
-13.177800000000001,0.000236
-13.1678,0.000227
-13.157799999999998,0.000216
-13.1478,0.000206
-13.137799999999999,0.000195
-13.1278,0.000183
-13.117799999999999,0.000172
-13.107800000000001,0.00016
-13.0978,0.000148
-13.087800000000001,0.000136
-13.0778,0.000125
-13.067799999999998,0.000113
-13.0578,0.000102
-13.047799999999999,9.18e-05
-13.0378,8.18e-05
-13.0278,7.24e-05
-13.017800000000001,6.37e-05
-13.0078,5.56e-05
-12.997800000000002,4.81e-05
-12.9878,4.14e-05
-12.977799999999998,3.54e-05
-12.9678,3e-05
-12.957799999999999,2.52e-05
-12.9478,2.1e-05
-12.9378,1.74e-05
-12.927800000000001,1.43e-05
-12.9178,1.17e-05
-12.907799999999998,9.43e-06
-12.8978,7.57e-06
-12.887799999999999,6.02e-06
-12.8778,4.75e-06
-12.867799999999999,3.72e-06
-12.857800000000001,2.89e-06
-12.8478,2.22e-06
-12.837800000000001,1.69e-06
-12.8278,1.28e-06
-12.817799999999998,9.59e-07
-12.8078,7.12e-07
-12.797799999999999,5.24e-07
-12.7878,3.82e-07
-12.7778,2.76e-07
-12.767800000000001,1.98e-07
-12.7578,1.4e-07
-12.747800000000002,9.85e-08
-12.7378,6.85e-08
-12.727799999999998,4.72e-08
-12.7178,3.22e-08
-12.707799999999999,2.18e-08
-12.6978,1.46e-08
-12.6878,9.66e-09
-12.677800000000001,6.34e-09
-12.6678,4.12e-09
-12.657799999999998,2.65e-09
-12.6478,1.68e-09
-12.637799999999999,1.06e-09
-12.6278,6.62e-10
-12.617799999999999,4.09e-10
-12.607800000000001,2.5e-10
-12.5978,1.51e-10
-12.587800000000001,9.04e-11
-12.5778,5.35e-11
-12.567799999999998,3.14e-11
-12.5578,1.82e-11
-12.547799999999999,1.05e-11
-12.5378,5.94e-12
-12.5278,3.34e-12
-12.517800000000001,1.86e-12
-12.5078,1.02e-12
-12.497800000000002,5.57e-13
-12.4878,3e-13
-12.477799999999998,1.6e-13
-12.4678,8.44e-14
-12.457799999999999,4.4e-14
-12.4478,2.27e-14
-12.4378,1.16e-14
-12.427800000000001,5.87e-15
-12.4178,2.94e-15
-12.407799999999998,1.4e-15
-12.3978,6.85e-16
-12.387799999999999,3.33e-16
-12.3778,1.6e-16
-12.367799999999999,7.6e-17
-12.357800000000001,4.39e-21
-12.3478,0.0
-12.337800000000001,0.0
-12.3278,0.0
-12.317799999999998,0.0
-12.3078,0.0
-12.297799999999999,0.0
-12.2878,0.0
-12.2778,0.0
-12.267800000000001,0.0
-12.2578,0.0
-12.247800000000002,0.0
-12.2378,0.0
-12.227799999999998,0.0
-12.2178,0.0
-12.207799999999999,0.0
-12.1978,0.0
-12.1878,0.0
-12.177800000000001,0.0
-12.1678,0.0
-12.157799999999998,0.0
-12.1478,0.0
-12.137799999999999,0.0
-12.1278,0.0
-12.117799999999999,0.0
-12.107800000000001,0.0
-12.0978,0.0
-12.087800000000001,0.0
-12.0778,0.0
-12.067799999999998,0.0
-12.0578,0.0
-12.047799999999999,0.0
-12.0378,0.0
-12.0278,0.0
-12.017800000000001,0.0
-12.0078,0.0
-11.997800000000002,0.0
-11.9878,0.0
-11.977799999999998,0.0
-11.9678,0.0
-11.957799999999999,0.0
-11.9478,0.0
-11.9378,0.0
-11.927800000000001,0.0
-11.9178,0.0
-11.907799999999998,0.0
-11.8978,0.0
-11.887799999999999,0.0
-11.8778,0.0
-11.867799999999999,0.0
-11.857800000000001,0.0
-11.8478,0.0
-11.837800000000001,0.0
-11.8278,0.0
-11.817799999999998,0.0
-11.8078,0.0
-11.797799999999999,0.0
-11.7878,0.0
-11.7778,0.0
-11.767800000000001,0.0
-11.7578,0.0
-11.747800000000002,0.0
-11.7378,0.0
-11.727799999999998,0.0
-11.7178,0.0
-11.707799999999999,0.0
-11.6978,0.0
-11.6878,0.0
-11.677800000000001,0.0
-11.6678,0.0
-11.657799999999998,0.0
-11.6478,0.0
-11.637799999999999,0.0
-11.6278,0.0
-11.617799999999999,0.0
-11.607800000000001,0.0
-11.5978,0.0
-11.587800000000001,0.0
-11.5778,0.0
-11.567799999999998,0.0
-11.5578,0.0
-11.547799999999999,0.0
-11.5378,0.0
-11.5278,0.0
-11.517800000000001,0.0
-11.5078,0.0
-11.497800000000002,0.0
-11.4878,0.0
-11.477799999999998,0.0
-11.4678,0.0
-11.457799999999999,0.0
-11.447799999999999,0.0
-11.4378,0.0
-11.4278,0.0
-11.4178,0.0
-11.4078,0.0
-11.3978,0.0
-11.3878,0.0
-11.3778,0.0
-11.367799999999999,0.0
-11.3578,0.0
-11.3478,0.0
-11.3378,0.0
-11.3278,0.0
-11.3178,0.0
-11.3078,0.0
-11.2978,0.0
-11.2878,0.0
-11.2778,0.0
-11.2678,0.0
-11.2578,0.0
-11.2478,0.0
-11.2378,0.0
-11.2278,0.0
-11.2178,0.0
-11.2078,0.0
-11.197799999999999,0.0
-11.1878,0.0
-11.1778,0.0
-11.1678,0.0
-11.1578,0.0
-11.1478,0.0
-11.1378,0.0
-11.1278,0.0
-11.117799999999999,0.0
-11.1078,0.0
-11.0978,0.0
-11.0878,0.0
-11.0778,0.0
-11.0678,0.0
-11.0578,0.0
-11.0478,0.0
-11.0378,0.0
-11.0278,0.0
-11.0178,0.0
-11.0078,0.0
-10.9978,0.0
-10.9878,0.0
-10.9778,0.0
-10.9678,0.0
-10.9578,0.0
-10.947799999999999,0.0
-10.9378,0.0
-10.9278,0.0
-10.9178,0.0
-10.9078,0.0
-10.8978,0.0
-10.8878,0.0
-10.8778,0.0
-10.867799999999999,0.0
-10.8578,0.0
-10.8478,0.0
-10.8378,0.0
-10.8278,0.0
-10.8178,0.0
-10.8078,0.0
-10.7978,0.0
-10.7878,0.0
-10.7778,0.0
-10.7678,0.0
-10.7578,0.0
-10.7478,0.0
-10.7378,0.0
-10.7278,0.0
-10.7178,0.0
-10.7078,0.0
-10.697799999999999,0.0
-10.6878,0.0
-10.6778,0.0
-10.6678,0.0
-10.6578,0.0
-10.6478,0.0
-10.6378,0.0
-10.6278,0.0
-10.617799999999999,0.0
-10.6078,0.0
-10.5978,0.0
-10.5878,0.0
-10.5778,0.0
-10.5678,0.0
-10.5578,0.0
-10.5478,0.0
-10.5378,0.0
-10.5278,0.0
-10.5178,0.0
-10.5078,0.0
-10.4978,0.0
-10.4878,0.0
-10.4778,0.0
-10.4678,0.0
-10.4578,0.0
-10.447799999999999,0.0
-10.4378,0.0
-10.4278,0.0
-10.4178,0.0
-10.4078,0.0
-10.3978,0.0
-10.3878,0.0
-10.3778,0.0
-10.367799999999999,0.0
-10.3578,0.0
-10.3478,0.0
-10.3378,0.0
-10.3278,0.0
-10.3178,0.0
-10.3078,0.0
-10.2978,0.0
